ID,Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Revision
222665,56,57,Martin Ødegaard,95,91,93,96,95,78,77,91,91,96,94,93,95,89,79,98,93,92,98,98,91,95,93,93,98,97,95,80,67,79,84,68,77,98,67,74,CM,5,5,Left,"178cm / 5'10""",68kg / 150lb,CAM,26,Norway,Premier League,Arsenal,"Incisive Pass+, Long Ball Pass+, Pinged Pass, Whipped Pass, Technical, Flair, First Touch, Trivela",https://www.futbin.com/25/player/57806/martin-odegaard,,,,,,UCL Live
231677,57,58,Marcus Rashford,95,99,95,90,95,49,84,98,99,94,94,99,94,89,98,92,88,89,92,85,95,95,92,89,92,96,88,44,94,46,45,37,96,89,87,69,LM,5,5,Right,"186cm / 6'1""",70kg / 154lb,"ST, LW",27,England,Premier League,Aston Villa,"Finesse Shot+, Power Shot+, Whipped Pass, Technical, Rapid, Flair, First Touch, Trickster, Quick Step, Relentless",https://www.futbin.com/25/player/58179/marcus-rashford,,,,,,Fantasy FC
243812,58,59,Rodrygo Silva de Goes,95,97,92,92,96,40,76,98,96,94,97,86,88,76,92,95,92,84,93,85,93,96,95,92,92,95,93,27,82,32,42,38,92,95,70,65,RW,5,5,Right,"174cm / 5'9""",64kg / 141lb,"RM, ST",24,Brazil,LALIGA EA SPORTS,Real Madrid,"Finesse Shot+, Quick Step+, Dead Ball, Technical, Flair, First Touch, Press Proven, Relentless",https://www.futbin.com/25/player/58180/rodrygo-silva-de-goes,,,,,,Fantasy FC
239085,59,60,Erling Haaland,95,92,97,80,88,50,93,85,98,99,99,99,89,95,95,85,67,71,87,76,89,87,88,87,99,88,94,47,89,42,51,33,97,84,98,93,ST,5,5,Left,"195cm / 6'5""",94kg / 207lb,,24,Norway,Premier League,Manchester City,"Finesse Shot+, Power Shot+, Chip Shot, Power Header, Bruiser, Press Proven, Acrobatic",https://www.futbin.com/25/player/58247/erling-haaland,,,,,,FUT Birthday
28130,60,61,Ronaldo de Assis Moreira,95,94,91,93,97,41,83,96,93,91,94,89,91,84,88,95,92,94,94,88,92,98,96,93,94,97,96,34,57,40,43,34,88,87,86,71,LW,5,5,Right,"180cm / 5'11""",78kg / 172lb,"LM, CAM",,Brazil,Icons,EA FC ICONS,"Technical+, Trickster+, Finesse Shot, Dead Ball, Incisive Pass, Tiki Taka, Flair, First Touch, Trivela",https://www.futbin.com/25/player/58284/ronaldo-de-assis-moreira,,,,,,FUT Birthday Icon
203376,61,62,Virgil van Dijk,95,87,66,78,78,95,93,83,91,52,57,89,70,50,68,78,58,76,86,93,68,75,70,70,93,82,95,94,93,96,97,94,94,83,98,95,CB,5,5,Right,"193cm / 6'4""",92kg / 203lb,,33,Netherlands,Premier League,Liverpool,"Intercept+, Anticipate+, Power Header, Long Ball Pass, Jockey, Block, Bruiser, Aerial",https://www.futbin.com/25/player/58604/virgil-van-dijk,,,,,,FUT Birthday
202126,62,63,Harry Kane,95,90,98,91,91,54,89,90,90,99,99,99,94,94,98,93,87,76,93,95,89,90,86,86,99,94,98,47,98,51,51,43,93,85,92,86,ST,5,4,Right,"188cm / 6'2""",86kg / 190lb,,31,England,Bundesliga,FC Bayern München,"Finesse Shot+, Low Driven Shot+, Power Header, Incisive Pass, Long Ball Pass, First Touch, Press Proven, Trivela, Aerial",https://www.futbin.com/25/player/58696/harry-kane,,,,,,UCL Dreamchasers
231747,63,64,Kylian Mbappé,95,99,94,85,96,40,84,99,99,97,98,94,87,88,88,88,83,74,91,76,85,97,97,86,97,96,92,42,80,30,38,36,94,94,83,69,ST,4,5,Right,"182cm / 6'0""",75kg / 165lb,LW,26,France,LALIGA EA SPORTS,Real Madrid,"Finesse Shot+, Quick Step+, Chip Shot, Power Shot, Rapid, Flair, Relentless, Trivela, Acrobatic",https://www.futbin.com/25/player/58697/kylian-mbappe,,,,,,UCL Dreamchasers
188545,64,65,Robert Lewandowski,95,90,95,88,92,51,91,90,90,97,97,96,90,93,97,90,84,93,94,78,88,90,90,90,94,95,92,57,97,42,50,24,97,88,94,86,ST,5,4,Right,"185cm / 6'1""",81kg / 179lb,,36,Poland,LALIGA EA SPORTS,FC Barcelona,"Finesse Shot+, Low Driven Shot+, Chip Shot, Power Shot, Power Header, Incisive Pass, First Touch, Quick Step, Trivela",https://www.futbin.com/25/player/59117/robert-lewandowski,,,,,,UCL Dreamchasers
209331,65,66,Mohamed Salah,95,94,91,90,95,56,82,94,94,95,94,87,88,87,85,92,88,76,93,85,91,95,95,95,97,93,95,68,75,46,54,51,86,95,80,70,RW,4,5,Left,175cm / 5'8',72kg / 159lb,RM,32,Egypt,Premier League,Liverpool,"Finesse Shot+, Rapid+, Chip Shot, Pinged Pass, Tiki Taka, Whipped Pass, Flair, Trickster, Relentless, Trivela",https://www.futbin.com/25/player/59119/mohamed-salah,,,,,,UCL Dreamchasers
1625,66,67,Thierry Henry,95,96,95,95,94,65,92,95,96,96,98,91,91,94,90,93,91,98,99,90,98,94,93,87,95,95,91,66,94,58,63,56,83,98,95,77,ST,5,4,Right,"188cm / 6'2""",83kg / 183lb,LW,,France,Icons,EA FC ICONS,"Finesse Shot+, Rapid+, First Touch+, Chip Shot, Technical, Flair, Trickster, Press Proven, Quick Step, Trivela",https://www.futbin.com/25/player/59325/thierry-henry,,,,,,FUT Immortals Icon
226293,67,68,Nadine Angerer,95,61,22,34,97,24,95,63,60,12,12,59,11,11,23,63,12,18,35,32,20,13,61,61,93,26,64,29,9,27,21,26,73,43,70,52,GK,4,1,Right,"175cm / 5'9""",71kg / 157lb,,,Germany,Icons,EA FC ICONS,"Far Reach+, Cross Claimer+, Pinged Pass, Long Ball Pass, Far Throw, FootWork, Deflector",https://www.futbin.com/25/player/59327/nadine-angerer,,,,,,FUT Immortals Icon
1179,68,69,Gianluigi Buffon,95,66,26,36,97,19,94,70,63,14,19,59,16,18,25,67,13,17,37,35,23,25,64,58,88,26,70,28,13,18,16,14,78,42,75,42,GK,4,1,Right,"192cm / 6'4""",82kg / 181lb,,,Italy,Icons,EA FC ICONS,"Far Reach+, Deflector+, Pinged Pass, Long Ball Pass, Far Throw, FootWork, Rush Out",https://www.futbin.com/25/player/59432/gianluigi-buffon,,,,,,FUT Immortals Icon
241461,69,70,Ferran Torres García,95,95,94,90,95,42,84,97,93,95,96,95,88,91,88,92,91,72,92,90,90,95,97,91,96,94,96,42,90,43,29,34,90,90,85,74,LW,5,5,Right,"184cm / 6'0""",77kg / 170lb,"LM, RW, ST",25,Spain,LALIGA EA SPORTS,FC Barcelona,"Technical+, Rapid+, Press Proven+, Low Driven Shot+, Finesse Shot, Chip Shot, Incisive Pass, Tiki Taka, Whipped Pass, First Touch, Trickster, Trivela",https://www.futbin.com/25/player/59483/ferran-torres-garcia,,,,,,TOTS Moments
235805,70,71,Federico Chiesa,95,96,91,93,95,60,88,95,96,92,92,94,91,92,70,92,92,75,96,93,92,95,98,95,93,92,91,62,62,59,59,55,90,95,86,83,RW,4,5,Right,"175cm / 5'9""",70kg / 154lb,"RM, ST, LW",27,Italy,Premier League,Liverpool,"Technical+, Rapid+, Press Proven+, Finesse Shot, Power Shot, Flair, Trickster, Quick Step, Relentless, Trivela",https://www.futbin.com/25/player/59489/federico-chiesa,,,,,,Flashback SBC
204529,71,72,Michy Batshuayi,95,96,95,88,93,46,93,94,97,98,96,97,90,95,90,87,90,83,94,75,91,93,94,90,95,93,95,37,92,47,40,28,96,90,97,84,ST,5,4,Right,"185cm / 6'1""",80kg / 176lb,,31,Belgium,Bundesliga,Frankfurt,"Chip Shot+, First Touch+, Low Driven Shot+, Finesse Shot, Power Shot, Tiki Taka, Rapid, Flair, Press Proven, Trivela",https://www.futbin.com/25/player/59490/michy-batshuayi,,,,,,Flashback SBC
1397,72,73,Zinedine Zidane,94,83,90,94,94,73,84,84,82,90,89,88,92,91,88,96,92,90,96,95,87,96,78,85,94,96,96,83,86,62,76,65,73,86,86,77,CAM,5,5,Right,185cm / 6'0',77kg / 170lb,CM,,France,Icons,EA FC ICONS,"Incisive Pass+, Finesse Shot, Long Ball Pass, First Touch, Flair, Technical, Trivela",https://www.futbin.com/25/player/54356/zinedine-zidane,,,,,,Icon
37576,73,74,Ronaldo Luís Nazário de Lima,94,94,94,79,94,43,75,95,94,95,97,93,88,95,88,80,72,88,84,73,85,96,89,83,94,94,89,40,84,36,40,35,79,81,83,46,ST,5,5,Right,183cm / 6'0',78kg / 172lb,,,Brazil,Icons,EA FC ICONS,"Quick Step+, Finesse Shot, Technical, Trickster",https://www.futbin.com/25/player/54402/ronaldo-luis-nazario-de-lima,,,,,,Icon
231747,74,75,Kylian Mbappé,94,99,93,84,95,39,82,99,99,96,97,93,86,87,87,87,82,73,90,75,84,96,96,85,96,95,91,41,78,29,37,35,92,92,81,68,ST,4,5,Right,"182cm / 6'0""",75kg / 165lb,LW,26,France,LALIGA EA SPORTS,Real Madrid,"Rapid+, Finesse Shot, Chip Shot, Flair, Quick Step, Relentless, Trivela, Acrobatic",https://www.futbin.com/25/player/56084/kylian-mbappe,,,,,,Thunderstruck
28130,75,76,Ronaldo de Assis Moreira,94,92,90,91,96,40,82,94,91,90,93,87,90,83,87,93,90,92,92,86,90,97,95,90,93,96,95,33,55,39,42,33,87,84,85,70,LW,4,5,Right,180cm / 5'10',78kg / 172lb,"LM, CAM",,Brazil,Icons,EA FC ICONS,"Trickster+, Finesse Shot, Dead Ball, Technical, Flair, First Touch, Trivela",https://www.futbin.com/25/player/56199/ronaldo-de-assis-moreira,,,,,,Ult Succession Icon
239085,76,77,Erling Haaland,94,90,78,80,75,88,94,83,96,81,81,80,70,76,76,84,66,70,87,75,87,73,71,64,84,77,81,90,88,86,92,75,96,86,96,96,CB,4,4,Left,195cm / 6'4',94kg / 207lb,,24,Norway,Premier League,Manchester City,"Block+, Bruiser+, Power Header, Anticipate, Rapid, Press Proven, Acrobatic",https://www.futbin.com/25/player/56341/erling-haaland,,,,,,Winter Wildcards
239085,77,78,Erling Haaland,94,91,95,76,87,48,91,84,97,99,99,97,86,93,93,81,63,67,83,72,85,86,87,86,98,87,93,46,87,41,50,32,95,82,96,91,ST,4,4,Left,195cm / 6'4',94kg / 207lb,,24,Norway,Premier League,Manchester City,"Rapid+, Press Proven+, Finesse Shot, Power Shot, Power Header, Bruiser, Technical, Acrobatic",https://www.futbin.com/25/player/56342/erling-haaland,,,,,,Winter Wildcards
275243,78,79,Mia Hamm,94,93,94,87,93,55,82,94,92,95,95,95,94,91,90,89,78,91,91,87,86,94,89,91,95,93,91,56,86,46,55,52,84,89,83,69,ST,5,5,Right,165cm / 5'4',57kg / 126lb,"CAM, RW",,United States,Icons,EA FC ICONS,"Power Shot+, First Touch+, Finesse Shot, Chip Shot, Dead Ball, Power Header, Rapid, Flair, Quick Step, Relentless",https://www.futbin.com/25/player/56433/mia-hamm,,,,,,Winter Wildcard ICON
254642,79,80,Ferenc Puskás,94,92,95,92,94,53,88,93,91,97,96,95,94,93,93,94,90,88,93,90,93,93,93,94,98,96,98,50,81,50,52,45,85,94,93,70,ST,4,4,Left,172cm / 5'7',72kg / 159lb,,,Hungary,Icons,EA FC ICONS,"Power Shot+, First Touch+, Chip Shot, Long Ball Pass, Tiki Taka, Technical, Rapid, Flair, Press Proven, Quick Step, Trivela",https://www.futbin.com/25/player/56757/ferenc-puskas,,,,,,TOTY Icon
192985,80,81,Kevin De Bruyne,94,85,92,95,92,80,83,85,85,94,90,97,95,88,88,97,96,84,95,95,94,92,82,84,97,97,94,81,67,81,86,65,76,93,80,80,CM,5,4,Right,"181cm / 5'11""",75kg / 165lb,CAM,33,Belgium,Premier League,Manchester City,"Incisive Pass+, Pinged Pass+, Finesse Shot, Dead Ball, Long Ball Pass, Whipped Pass, Technical, Trivela",https://www.futbin.com/25/player/56760/kevin-de-bruyne,,,,,,Flashback SBC
202811,81,82,Emiliano Martínez,94,63,26,50,93,22,94,62,64,12,16,62,16,13,43,67,22,20,61,59,22,23,54,49,84,43,69,21,26,25,20,20,79,40,78,37,GK,5,2,Right,"195cm / 6'5""",88kg / 194lb,,32,Argentina,Premier League,Aston Villa,"FootWork+, Rush Out+, Far Throw, Cross Claimer, Deflector",https://www.futbin.com/25/player/56773/emiliano-martinez,,,,,,TOTY
258310,82,83,Ann-Katrin Berger,94,57,19,22,94,10,91,49,64,9,7,60,6,6,35,39,8,11,24,20,12,11,38,40,82,14,58,10,15,9,10,10,66,29,67,19,GK,5,1,Right,"180cm / 5'11""",63kg / 139lb,,34,Germany,NWSL,NJ/NY Gotham,"Far Reach+, Cross Claimer+, Far Throw, FootWork, Rush Out",https://www.futbin.com/25/player/56774/ann-katrin-berger,,,,,,TOTY
210035,83,84,Alejandro Grimaldo García,94,96,85,96,94,87,85,97,96,90,80,96,95,73,62,95,97,98,95,94,98,94,93,95,95,95,92,90,72,88,90,85,88,97,78,85,LB,4,4,Left,"171cm / 5'7""",68kg / 150lb,"LM, LW",29,Spain,Bundesliga,Leverkusen,"Quick Step+, Whipped Pass+, Slide Tackle+, Finesse Shot, Dead Ball, Block, Intercept, Technical, Relentless",https://www.futbin.com/25/player/56789/alejandro-grimaldo-garcia,,,,,,TOTY
227190,84,85,Irene Paredes Hernández,94,85,57,80,80,95,93,83,86,44,57,67,46,67,57,72,68,48,95,80,78,72,80,80,95,87,90,94,90,98,93,94,92,82,97,95,CB,4,2,Right,"178cm / 5'10""",67kg / 148lb,CDM,33,Spain,Liga F,FC Barcelona,"Block+, Aerial+, Slide Tackle+, Power Header, Incisive Pass, Jockey, Anticipate, Bruiser",https://www.futbin.com/25/player/56790/irene-paredes-hernandez,,,,,,TOTY
227246,85,86,Lucy Bronze,94,94,78,91,90,92,93,93,94,85,65,95,90,76,71,84,96,81,92,91,92,90,85,85,92,92,92,93,90,93,92,91,88,88,98,88,RB,4,4,Right,"172cm / 5'8""",70kg / 154lb,,33,England,Barclays WSL,Chelsea,"Incisive Pass+, Long Throw+, Anticipate+, Power Header, Whipped Pass, Jockey, Block, Quick Step, Aerial",https://www.futbin.com/25/player/56791/lucy-bronze,,,,,,TOTY
202126,86,87,Harry Kane,94,85,97,90,90,53,87,84,86,98,99,98,93,93,97,92,86,75,92,94,88,88,85,85,98,93,97,46,96,50,50,42,92,81,91,85,ST,4,4,Right,"188cm / 6'2""",86kg / 190lb,,31,England,Bundesliga,FC Bayern München,"Finesse Shot+, First Touch+, Power Header, Incisive Pass, Long Ball Pass, Press Proven, Trivela, Aerial",https://www.futbin.com/25/player/57110/harry-kane,,,,,,TOTY Honourable Ment
277643,87,88,Lamine Yamal,94,96,92,93,96,40,70,95,96,92,93,94,95,60,85,92,94,80,95,90,92,98,95,90,92,96,85,31,53,42,35,50,76,82,66,61,RW,4,5,Left,"180cm / 5'11""",65kg / 143lb,"RM, LW",17,Spain,LALIGA EA SPORTS,FC Barcelona,"Technical+, Trivela+, Finesse Shot, Tiki Taka, Whipped Pass, Flair, Quick Step",https://www.futbin.com/25/player/57152/lamine-yamal,,,,,,Future Stars
230025,88,89,Bobby Charlton,94,92,94,90,93,52,76,92,92,94,93,95,96,91,88,94,85,91,91,92,87,94,93,94,95,90,94,50,81,52,49,32,87,88,70,74,ST,5,4,Left,"173cm / 5'8""",72kg / 159lb,CAM,,England,Icons,EA FC ICONS,"Power Shot+, Trivela+, Incisive Pass, Long Ball Pass, Technical, First Touch, Quick Step",https://www.futbin.com/25/player/57174/bobby-charlton,,,,,,Future Stars Icon
9676,89,90,Samuel Eto'o,94,95,94,85,90,52,86,94,95,95,96,92,92,91,92,88,82,90,88,74,85,90,90,83,95,91,93,47,94,52,45,39,95,93,84,81,ST,5,4,Right,"179cm / 5'10""",75kg / 165lb,LW,,Cameroon,Icons,EA FC ICONS,"Power Shot+, Quick Step+, Finesse Shot, Tiki Taka, Technical, First Touch, Trivela",https://www.futbin.com/25/player/57456/samuel-etoo,,,,,,Future Stars Icon
247553,90,91,Manuel Franc. dos Santos,94,92,88,94,96,42,70,93,92,92,90,87,87,86,83,94,95,90,94,92,92,98,95,92,96,96,93,46,68,36,39,36,67,85,68,55,RW,4,5,Right,169cm / 5'6',72kg / 159lb,RM,,Brazil,Icons,EA FC ICONS,"Technical+, Rapid+, Whipped Pass, Flair, Trickster, Quick Step, Trivela",https://www.futbin.com/25/player/57457/manuel-franc-dos-santos,,,,,,Future Stars Icon
1114,91,92,Roberto Baggio,94,90,88,93,94,44,66,91,90,90,90,83,87,86,87,96,88,91,95,93,95,96,87,88,90,97,88,42,84,42,38,36,71,85,66,43,CAM,4,5,Right,"174cm / 5'9""",73kg / 161lb,,,Italy,Icons,EA FC ICONS,"Technical+, Long Ball Pass+, Finesse Shot, Dead Ball, Incisive Pass, Rapid, Flair, First Touch, Trickster, Press Proven",https://www.futbin.com/25/player/57525/roberto-baggio,,,,,,GrassrootGreatsIcon
200104,92,93,Heung Min Son,94,94,95,89,92,53,83,93,95,97,96,95,95,89,82,91,92,81,91,81,95,92,87,85,96,91,94,49,90,57,44,43,91,96,81,71,ST,5,5,Right,"183cm / 6'0""",78kg / 172lb,"LM, LW",32,Korea Republic,Premier League,Spurs,"Finesse Shot+, Quick Step+, Chip Shot, Power Shot, Pinged Pass, Tiki Taka, Technical, Rapid, First Touch, Trickster, Press Proven, Trivela",https://www.futbin.com/25/player/57776/heung-min-son,,,,,,Fantasy FC
241637,93,94,Aurélien Tchouaméni,94,86,77,87,88,94,92,87,85,81,75,86,83,55,61,91,78,58,93,92,87,88,85,84,91,89,92,95,85,94,96,93,94,93,92,91,CB,4,4,Right,"188cm / 6'2""",82kg / 181lb,"CDM, CM",25,France,LALIGA EA SPORTS,Real Madrid,"Long Ball Pass+, Anticipate+, Incisive Pass, Jockey, Block, Intercept, Slide Tackle, Bruiser, Relentless, Aerial",https://www.futbin.com/25/player/57777/aurelien-tchouameni,,,,,,Fantasy FC
226336,94,95,Crystal Dunn,94,94,86,99,94,87,88,93,95,92,85,87,85,82,87,99,99,99,99,99,99,94,92,99,90,96,92,88,72,90,89,88,87,92,88,83,CM,5,5,Right,"155cm / 5'1""",55kg / 121lb,"RB, RM, LW",32,United States,D1 Arkema,Paris SG,"Rapid+, Relentless+, Power Shot, Incisive Pass, Pinged Pass, Long Ball Pass, Tiki Taka, Intercept, Flair, Press Proven, Quick Step, Acrobatic",https://www.futbin.com/25/player/57784/crystal-dunn,,,,,,Fantasy FC
170890,95,96,Blaise Matuidi,94,91,81,88,88,99,94,91,91,84,75,91,85,81,67,90,81,65,94,87,84,88,86,89,91,91,93,99,99,99,99,99,91,99,92,91,CDM,5,4,Left,"180cm / 5'11""",75kg / 165lb,CM,38,France,Ligue 1 Uber Eats,HERO,"Pinged Pass+, Intercept+, Anticipate, Press Proven, Quick Step, Relentless",https://www.futbin.com/25/player/57794/blaise-matuidi,,,,,,Fantasy FC Hero
183277,96,97,Eden Hazard,94,97,91,91,97,45,76,99,95,93,91,91,89,86,94,92,87,87,92,91,91,97,98,97,93,96,95,56,72,39,38,30,72,93,76,56,LM,4,5,Right,"175cm / 5'9""",74kg / 163lb,LW,34,Belgium,LALIGA EA SPORTS,HERO,"Technical+, Quick Step+, Finesse Shot, Tiki Taka, First Touch, Trickster",https://www.futbin.com/25/player/57795/eden-hazard,,,,,,Fantasy FC Hero
234396,97,98,Alphonso Davies,94,99,74,89,92,85,88,99,99,86,72,83,72,66,62,88,95,53,94,83,83,92,93,92,92,92,88,92,82,83,85,84,98,92,87,85,LB,4,5,Left,185cm / 6'0',77kg / 170lb,LM,24,Canada,Bundesliga,FC Bayern München,"Quick Step+, Jockey+, Whipped Pass, Block, Intercept, Slide Tackle, Technical, Rapid, Relentless",https://www.futbin.com/25/player/58182/alphonso-davies,,,,,,Fantasy FC
242830,98,99,Keira Walsh,94,90,72,95,90,95,88,90,90,92,64,87,66,66,86,95,95,77,98,96,87,90,92,92,93,92,94,93,72,98,99,96,85,96,86,86,CDM,5,4,Right,"165cm / 5'5""",64kg / 141lb,CM,28,England,Barclays WSL,Chelsea,"Pinged Pass+, Jockey+, Incisive Pass, Long Ball Pass, Tiki Taka, Block, Anticipate, Press Proven, Relentless",https://www.futbin.com/25/player/58185/keira-walsh,,,,,,Fantasy FC
28765,99,100,José Roberto da Silva Júnior,94,99,91,94,96,86,89,99,99,99,86,96,95,92,92,94,93,94,96,93,93,96,99,96,94,93,96,94,73,87,86,84,91,99,84,86,LM,4,5,Left,"172cm / 5'8""",68kg / 150lb,"LB, CM, LW",50,Brazil,Bundesliga,HERO,"Technical+, Incisive Pass+, Dead Ball, Whipped Pass, Flair, First Touch, Trickster, Relentless, Long Throw",https://www.futbin.com/25/player/58197/jose-roberto-da-silva-junior,,,,,,Fantasy FC Hero
264012,100,101,Sophia Wilson,94,96,90,81,94,50,90,96,96,93,93,90,86,88,82,76,75,74,90,77,76,94,90,90,93,96,85,50,85,45,46,42,96,97,92,77,ST,5,5,Right,"164cm / 5'5""",58kg / 128lb,RW,24,United States,NWSL,Portland Timbers-Thorns,"Finesse Shot+, Quick Step+, Power Shot, Technical, Rapid, Flair, First Touch, Trickster",https://www.futbin.com/25/player/58248/sophia-wilson,,,,,,FUT Birthday
194765,101,102,Antoine Griezmann,94,90,92,93,94,63,82,90,90,94,94,91,92,90,85,94,91,91,95,92,95,93,94,89,95,96,94,63,91,49,67,68,92,93,77,80,ST,5,5,Left,"176cm / 5'9""",73kg / 161lb,,34,France,LALIGA EA SPORTS,Atlético de Madrid,"Finesse Shot+, Rapid+, Chip Shot, Incisive Pass, Whipped Pass, Technical, Flair, Trivela, Acrobatic",https://www.futbin.com/25/player/58250/antoine-griezmann,,,,,,FUT Birthday
252371,102,103,Jude Bellingham,94,87,94,90,93,85,90,87,87,96,97,94,94,84,84,95,76,74,96,96,84,94,90,90,96,94,93,89,84,83,85,84,91,97,85,92,CAM,5,5,Right,"186cm / 6'1""",75kg / 165lb,CM,21,England,LALIGA EA SPORTS,Real Madrid,"Technical+, Relentless+, Power Shot, Pinged Pass, Intercept, Slide Tackle, Flair, Trickster",https://www.futbin.com/25/player/58251/jude-bellingham,,,,,,FUT Birthday
241667,103,104,Aitana Bonmatí Conca,94,87,92,93,94,85,80,88,86,97,97,87,95,75,75,97,84,85,97,97,85,95,96,90,94,94,90,95,61,86,89,76,78,86,80,72,CM,5,5,Right,"162cm / 5'4""",53kg / 117lb,CAM,27,Spain,Liga F,FC Barcelona,"Finesse Shot+, Technical+, Incisive Pass, Pinged Pass, Tiki Taka, Intercept, First Touch, Relentless",https://www.futbin.com/25/player/58253/aitana-bonmati-conca,,,,,,FUT Birthday
241721,104,105,Rafael da Conceição Leão,94,97,88,89,94,50,86,97,97,86,91,89,87,83,76,91,90,71,93,80,87,94,93,93,92,94,90,46,93,44,46,41,94,88,88,78,LW,5,5,Right,"188cm / 6'2""",81kg / 179lb,"LM, CAM, ST",25,Portugal,Serie A TIM,Milano FC,"Trickster+, Quick Step+, Finesse Shot, Incisive Pass, Tiki Taka, Whipped Pass, Rapid, Flair",https://www.futbin.com/25/player/58254/rafael-da-conceicao-leao,,,,,,FUT Birthday
184943,105,106,Ramires Santos do Nascimen.,94,95,86,90,89,92,91,94,95,84,85,90,88,76,76,88,86,69,95,91,91,90,86,88,93,88,90,94,78,93,93,92,85,97,87,93,CDM,5,5,Right,179cm / 5'10',69kg / 152lb,"RM, CM",38,Brazil,Premier League,HERO,"Long Ball Pass+, Intercept+, Chip Shot, Jockey, Slide Tackle, Press Proven, Relentless",https://www.futbin.com/25/player/58279/ramires-santos-do-nascimen,,,,,,World Cup Showdown
238427,106,107,Patrick Vieira,94,88,85,88,90,94,96,89,87,84,84,88,88,72,80,96,72,64,96,96,70,88,86,85,93,93,93,98,88,90,97,91,84,98,95,97,CM,5,5,Right,"192cm / 6'4""",83kg / 183lb,CDM,,France,Icons,EA FC ICONS,"Pinged Pass+, Intercept+, Power Header, Block, Anticipate, Slide Tackle, Bruiser, Press Proven, Relentless",https://www.futbin.com/25/player/58285/patrick-vieira,,,,,,FUT Birthday Icon
227125,107,108,Sam Kerr,94,90,92,81,94,47,87,91,90,96,96,90,88,96,74,86,77,74,85,73,83,94,94,88,93,95,95,28,97,49,44,34,93,91,90,73,ST,5,5,Right,"168cm / 5'6""",66kg / 146lb,,31,Australia,Barclays WSL,Chelsea,"Finesse Shot+, Low Driven Shot+, Power Shot, Power Header, Rapid, Trickster, Quick Step, Acrobatic, Aerial",https://www.futbin.com/25/player/58605/sam-kerr,,,,,,FUT Birthday
251566,108,109,Gabriel Teodoro Martinelli Silva,94,97,88,88,95,66,85,98,96,92,92,86,82,89,73,92,90,79,90,80,86,95,97,93,93,94,91,60,90,64,65,64,92,93,77,91,LW,5,5,Right,"178cm / 5'10""",75kg / 165lb,"LM, RW",23,Brazil,Premier League,Arsenal,"Technical+, First Touch+, Finesse Shot, Whipped Pass, Flair, Quick Step, Trivela, Low Driven Shot",https://www.futbin.com/25/player/58607/gabriel-teodoro-martinelli-silva,,,,,,FUT Birthday
256790,109,110,Jamal Musiala,94,92,90,90,96,70,80,94,91,96,93,89,88,82,67,95,80,70,95,91,87,98,97,97,93,92,92,72,55,71,70,73,83,88,77,75,CAM,5,5,Right,"184cm / 6'0""",72kg / 159lb,"CM, LM",22,Germany,Bundesliga,FC Bayern München,"Technical+, Low Driven Shot+, Chip Shot, Incisive Pass, Tiki Taka, Flair, First Touch, Trickster, Relentless",https://www.futbin.com/25/player/58610/jamal-musiala,,,,,,FUT Birthday
270673,110,111,Warren Zaïre-Emery,94,92,83,91,94,90,92,93,91,93,81,93,84,60,72,95,80,63,98,97,78,93,90,96,93,97,90,94,80,85,96,88,95,97,90,90,CM,5,5,Right,"178cm / 5'10""",68kg / 150lb,CDM,19,France,Ligue 1 Uber Eats,Paris SG,"Long Ball Pass+, Intercept+, Tiki Taka, First Touch, Trickster, Press Proven, Quick Step",https://www.futbin.com/25/player/58612/warren-zaire-emery,,,,,,FUT Birthday
246191,111,112,Julián Álvarez,94,91,94,87,91,65,88,92,91,94,95,98,91,88,87,88,84,87,87,84,95,89,93,93,92,92,90,59,82,68,63,52,91,93,83,94,ST,5,5,Right,"170cm / 5'7""",71kg / 157lb,CAM,25,Argentina,LALIGA EA SPORTS,Atlético de Madrid,"Finesse Shot+, Press Proven+, Chip Shot, Rapid, Flair, Trickster, Low Driven Shot",https://www.futbin.com/25/player/58613/julian-alvarez,,,,,,FUT Birthday
247699,112,113,Kenny Dalglish,94,93,94,82,93,46,80,95,92,96,96,92,93,95,93,81,81,95,91,60,88,93,95,94,96,93,93,35,96,39,44,41,87,93,74,77,ST,5,5,Right,"173cm / 5'8""",73kg / 161lb,,,Scotland,Icons,EA FC ICONS,"Finesse Shot+, Low Driven Shot+, Chip Shot, Power Shot, Technical, Flair, Quick Step, Trivela",https://www.futbin.com/25/player/58639/kenny-dalglish,,,,,,FUT Birthday Icon
